Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
7781,Youpeiliangpin,,,19.716537,2,18.098996,venture_b,Early Stage Venture,4.0,,crunchbase,Changyang,China,Greater China,['优配良品'],,iResearch Capital;Yiguo.com;GMK Holdings;Yunqi Partners,,Beijing,656b0887f736c1173208c958d1710c6f,,youpeiliangpin-2
7782,BioRAFT,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,,378958.0,crunchbase,Lebanon,United States,US-East,,New England,,,New Hampshire,f0f13655847f36682650f6dd423c28a1,03766,bioraft
7783,IceKredit,,251 - 500,95.2,6,47.0,venture_c,Late Stage Venture,2.0,375281.0,crunchbase,Shanghai,China,Greater China,"['上海冰鉴信息科技有限公司', '冰鉴科技', 'IceKredit']",,Shanghai International Group (SIG);Yunqi Partners,,Shanghai,f44414566e898a948cc8b68e4344a31c,200120,icekredit-2
7784,"Blue Star Service Solutions, Inc.",,11 - 50,1.3325,1,1.3325,venture_unknown,Late Stage Venture,,,crunchbase,Rockville,United States,US-East,,Mid-Atlantic,,,Maryland,113e17058677586882afe9768c9ce4de,20855,blue-star-service-solutions-inc
7785,CloudIn,,,16.423523,2,10.172644,venture_a,Early Stage Venture,2.0,7535413.0,crunchbase,Beijing,China,Greater China,"['云英', '北京云英传奇技术有限公司', 'Yunying']",,Yunqi Partners;Fortune Venture Capital,,Beijing,bfd41875271e893b14e807b9e694bc43,,cloudin
7786,Psyomics,,,1.054327,4,0.0,venture_b,Early Stage Venture,1.0,7410966.0,crunchbase,Cambridge,United Kingdom,UK&I,,,Parkwalk Advisors,,Cambridgeshire,1454dbc579ac72eb18c73375e72136f5,CB4 0EY,psyomics
7787,Magnet Finance,,,27.171135,3,17.281106,venture_b,Early Stage Venture,5.0,2093044.0,crunchbase,Xuhui,China,Greater China,"['磁金融', 'Cijinrong']",,Matrix Partners China;Yunqi Partners;InnoVen Capital;Source Code Capital;CBC Capital,,Shanghai,92be345a06cdd4aa729b9c28c498cfe7,,magnetic-finance
7788,Dataman,,,7.656124,2,0.0,venture_b,Early Stage Venture,1.0,16963808.0,crunchbase,Beijing,China,Greater China,['数人云'],,Yunqi Partners,,Beijing,6ce972a77dbfc58fe95ee6998a2e0627,,dataman
7789,Qianjiawanfang,,,0.0,2,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,['千家万纺'],,Yunqi Partners,,Shanghai,0e6ca8d63ec4bbfdb8c9b01c3ba567ad,,qianjiawanfang-2
7790,Parsley Health,,11 - 50,36.0,4,26.0,venture_b,Early Stage Venture,8.0,333409.0,crunchbase,New York,United States,US-East,['Sponsor'],New York,Amplo;Arkitekt Ventures;FirstMark;Alpha Edison;White Star Capital;Galaxy Digital LP,"Turner, Nat;X. Lee, MD, Tom",New York,36c0dab0f81866a3238416369c1e0cd3,10003,parsley-health
7791,Rockets of Awesome,,51 - 100,49.0,4,19.5,venture_c,Late Stage Venture,5.0,832855.0,crunchbase,New York,United States,US-East,,New York,Angel Capital Management;August Capital;General Catalyst;Forerunner Ventures;Foot Locker,,New York,c08a794ac0df9a8e4f7a436cd5067642,10012,rockets-of-awesome
7792,Deep Vision,,1 - 10,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,6939493.0,crunchbase,Palo Alto,United States,US-West,,Northern California,Exfinity Venture Partners,,California,8e39cc1f12fa210aaa458a52c9a11e33,94306,deep-vision-2
7793,Lumeon,,51 - 100,48.608656,5,28.0,venture_c,Late Stage Venture,6.0,1524133.0,crunchbase,London,United Kingdom,UK&I,['Qinec '],,Gilde Healthcare;IPF Partners;Amadeus Capital Partners;LSP BioVentures;MTIP AG;Fraser Finance,,England,567e5e225c0d3e343437eb4a6fb20434,SE1 7NN,lumeon
7794,Bricata,,11 - 50,13.35,5,8.0,venture_a,Early Stage Venture,1.0,2048005.0,crunchbase,Columbia,United States,US-East,,Mid-Atlantic,Edison Partners,,Maryland,6dfbbfee0fa97d67e97a55ab89648940,21045,bricata
7795,Influential,,51 - 100,36.5,6,12.0,venture_b,Early Stage Venture,5.0,3854975.0,crunchbase,Las Vegas,United States,US-West,,Greater Los Angeles,WME;ECA Ventures;Tech Coast Angels;Paradigm Talent Agency;Capital Zed,,Nevada,b5a864ca3f1460d3d9246518e7917b37,89101,influential
7796,EquityZen,,11 - 50,11.309374,6,3.0,venture_b,Early Stage Venture,4.0,184812.0,crunchbase,New York,United States,US-East,,New York,WorldQuant Ventures LLC;Vaidya Capital Partners;Draper Associates;ZenStone Venture Capital,,New York,064280311279bf59482ad0e3a52a821f,10001,equityzen-inc
7797,EMAsphere,,11 - 50,7.373363,2,5.175561,venture_unknown,Late Stage Venture,,4535922.0,crunchbase,Luxembourg,Belgium,WEM,,,,,Luxembourg,3266d4bd42dcf072e5f49d41c73fd6e1,6900,emasphere
7798,All Across Africa,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,14299544.0,crunchbase,National City,United States,US-West,,Pacific Southwest (Orange County and San Diego),Next Wave Impact,,California,b95b72dbbd03a467115863abc2ab2fb4,91950,all-across-africa
7799,Gongzi Qianbao,,51 - 100,30.0,2,30.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,,,SBCVC,,Shanghai,c9885652a18df59223d2d1d16b5b3aaf,,gongzi-qianbao
7800,Advantia Health,,101 - 250,46.626024,3,45.0,venture_unknown,Late Stage Venture,1.0,6038900.0,crunchbase,Silver Spring,United States,US-East,,Mid-Atlantic,Blue Mountain Capital Management,,Maryland,16551ee8e04baced47e0b1a8ae6560fe,20910,advantia-health
7801,Shipamax,,11 - 50,9.5,3,7.0,venture_a,Early Stage Venture,3.0,1448512.0,crunchbase,London,United Kingdom,UK&I,,,Y Combinator;Mosaic Ventures;Crane Venture Partners,,England,0edf46e3ccd0908104e0b47ddc5df554,EC2M 7AB,shipamax
7802,Vim,,51 - 100,34.600378000000006,3,24.0,venture_b,Early Stage Venture,5.0,1707314.0,crunchbase,San Francisco,United States,US-West,,Northern California,Premera Blue Cross;Sequoia Capital;KittyHawk Ventures;Optum Ventures;GreatPoint Ventures,,California,0d9d42788a4251494b7f9ae4a61df8d5,94105,bookmd
7803,mYcore Control Technology,,11 - 50,1.0,1,1.0,venture_unknown,Late Stage Venture,,,crunchbase,Houston,United States,US-West,,Gulf Coast Area,,,Texas,b0300c83bb225b96e60e218d0c3dfb0d,77084,mycore-control-technology
7804,FanPaaS,,1 - 10,0.4,2,7.0,venture_a,Early Stage Venture,,6994035.0,crunchbase,Miami,United States,US-Central,,Florida,,,Florida,c0be27129c1f1596878bde2d73473820,33122,fanpaas
7805,SPHEREA,,501 - 1000,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,3318891.0,crunchbase,,,,,,Andera Partners;Omnes Capital,,,d9aaa4289e1baf4ce0bce67129aa3ef4,,spherea
7806,Cintoo,,11 - 50,2.136222,1,2.136222,venture_unknown,Late Stage Venture,3.0,2260423.0,crunchbase,Sophia Antipolis,France,WEM,['Cintoo3D'],,Sofimac Innovation;Paca Investissement;Sofipaca,,Provence-Alpes-Cote d'Azur,d292c0ed89f6840c27674d2da9b7d385,06410 ,cintoo3d
7807,OmniSeq,,51 - 100,10.0,2,10.0,venture_b,Early Stage Venture,1.0,23908593.0,crunchbase,Buffalo,United States,US-East,,New York,LabCorp,,New York,49c06cc7fb0d4b5544ff8428071bb8fe,14203,omniseq-precision-medicine
7808,Phosphorus,,11 - 50,10.0,1,10.0,venture_a,Early Stage Venture,1.0,5986195.0,crunchbase,New York,United States,US-East,,New York,FirstMark,,New York,b70fda95e6292d2023488f10ea377a6c,10001,phosphorus
7809,Modulated Imaging,,11 - 50,11.6,4,7.0,venture_b,Early Stage Venture,5.0,11684301.0,crunchbase,Irvine,United States,US-West,['Modulated Imaging'],Pacific Southwest (Orange County and San Diego),Fresenius Medical Care;Mitsubishi UFJ Capital;Pangaea Ventures;Grey Sky Venture Partners;Fouse KK,,California,81fa3b13458b2ae4135f7e3393e27eb5,92606,modulated-imaging
7810,Weidong Cloud Education,,,0.0,1,600.0,venture_unknown,Late Stage Venture,1.0,147810.0,crunchbase,Beijing,China,Greater China,,,CCB International,,Beijing,aa4609c82996487b88940cbd6da4aeb3,,weidong-cloud-education
7811,Prokarium,,11 - 50,26.583505,5,5.621266,venture_unknown,Late Stage Venture,1.0,11288106.0,crunchbase,London,United Kingdom,UK&I,,,Wellcome Trust,,England,34ec7d5e1c47e1f70ac835d0f2c80909,,prokarium
7812,The Renewal Workshop,,1 - 10,8.64,3,5.5,venture_a,Early Stage Venture,7.0,21436759.0,crunchbase,Cascade Locks,United States,US-West,,Pacific Northwest,High Meadows Foundation;Closed Loop Ventures;SHIFT Invest;Social Impact Ventures NL;Quadia;Portland Seed Fund;Gratitude Railroad,,Oregon,ee9633182fa967cb9f91c0903b89754a,97014,the-renewal-workshop
7813,uMov.me,,11 - 50,1.53278,1,1.53278,venture_unknown,Late Stage Venture,2.0,607387.0,crunchbase,Brasil,Brazil,Latam South,,,CVENTURES;CRP Companhia de Participações,,Sao Paulo,e15fa31fd2dbbd27e5f8f0c308d6379c,90240-602,umov-me
7814,Dunraven Systems,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,6116701.0,crunchbase,Dundalk,Ireland,UK&I,,,Enterprise Ireland,,Louth,ac6fc296bc0f2b61d418257ff0acd969,A91 PX06,dunraven-systems-2
7815,Limina Financial Systems,,11 - 50,3.448782,3,1.6,venture_unknown,Late Stage Venture,3.0,23953483.0,crunchbase,Stockholm,Sweden,Nordics,,,"Vidici Ventures;Almi Invest;Stockholm Business Angels, STOAF",,Stockholms Lan,072f5770f4b811c1aec82bb679793dfa,11139,limina-financial-systems
7816,Wave,,11 - 50,12.5,3,6.0,venture_a,Early Stage Venture,11.0,2451096.0,crunchbase,Austin,United States,,,,Upfront Ventures;Seedcamp;Greycroft;RRE Ventures;Kleiner Perkins;The Venture Reality Fund,"Caspari, Matt;Rosenblatt, Bryan;Ross, Andy;Brimer, Matt;Chung, Alex",Texas,a98ce8dd1a6abc2020cce446d5a833c4,,thewave
7817,Emedgene,,11 - 50,6.0,3,6.0,venture_a,Early Stage Venture,1.0,8377073.0,crunchbase,Mazor,Israel,Israel,['Emedgene Technologies'],,Olive Tree Ventures,,HaMerkaz,df967e62a2efd0193ccee2b4942a0396,73160,emedgene
7818,Nayax,,51 - 100,84.5,2,400.0,venture_unknown,Late Stage Venture,,240082.0,crunchbase,Hunt Valley,United States,US-East,,Mid-Atlantic,,,Maryland,584429f08cba86f51fe7320e26cd79e9,21031,nayax
7819,StemoniX,,11 - 50,26.11376,7,14.4,venture_b,Early Stage Venture,6.0,5803060.0,crunchbase,Maple Grove,United States,US-Central,,Heartland,Keshif Ventures;Mayo Clinic;Crescent Ridge Partners Ventures;Seed San Diego;Brightstone Venture Capital;Alumni Ventures Group,,Minnesota,ee6b8fd316f1f63eff8c0037bd5f38fa,55311,stemonix
7820,MaxWholesale,,,4.508959,4,3.0,venture_a,Early Stage Venture,6.0,17306576.0,crunchbase,New Delhi,India,India,,,Indian Angel Network;Al Falaj Investment Company;Maple Capital Advisors,"Grover, Abhinav;Raghuvanshi, Ambarish;Bindra, Siddharth",Delhi,26c5fa843b2797fa00afa0459acaab27,110016,maxwholesale
7821,LUNCH:ON,,11 - 50,6.0,3,2.5,venture_a,Early Stage Venture,7.0,650526.0,crunchbase,Dubai,United Arab Emirates,MENA,,,Derayah Capital;Vision Ventures;Mindshift Capital;B&Y Venture Partners;Global Ventures;Shorooq Partners;Wamda Capital,,Dubai,e50bbde0395e961049e85da07b82b9aa,,lunch-on
7822,Cyberhaven,,11 - 50,15.5,2,13.0,venture_a,Early Stage Venture,7.0,18598635.0,crunchbase,Palo Alto,United States,US-West,,Northern California,Vertex US;Costanoa Ventures;Crane Venture Partners;Cyber Mentor Fund,"Stamos, Alex;Rothschild, Jeff;Shah, Kamal",California,390ec13ec13c06697c716d1b15f73474,94306,cyberhaven
7823,FreightHub,,101 - 250,53.0,3,30.0,venture_b,Early Stage Venture,6.0,540381.0,crunchbase,Berlin,Germany,GSA,,,Northzone;Maersk Growth;Rider Global;Cherry Ventures;Global Founders Capital;Unbound,,Berlin,280ea41513135e5aa7524406d5dc1637,10405,freighthub
7824,Tediber,,11 - 50,1.995012,1,1.995012,venture_unknown,Late Stage Venture,2.0,254394.0,crunchbase,Paris,France,WEM,,,R-301 Capital;360 Capital Partners,,Ile-de-France,1ec1c2bb5ef1a3852be0919b3ac99a6a,75004,tediber
7825,Cloudvirga,,101 - 250,77.5,3,50.0,venture_c,Late Stage Venture,2.0,11480027.0,crunchbase,Irvine,United States,US-West,,Pacific Southwest (Orange County and San Diego),Riverwood Capital;Upfront Ventures,,California,23a46a9bb4151befa6e9b4d8a68f104a,92606,cloudvirga
7826,Hepan Finance,,,9.920784,1,9.920784,venture_a,Early Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,,,ZCZB Capital,,Shanghai,54bc2a654ce9f05411a4de14caabd817,,hepan-finance
7827,My Social Book,,1 - 10,0.0,1,0.0,venture_a,Early Stage Venture,1.0,1533312.0,crunchbase,Brussels,Belgium,WEM,['MySocialBook'],,Hera Capital,,Brussels Hoofdstedelijk Gewest,33d57a70882b4da7e1ce13eee1a4685f,,my-social-book
7828,LifeSense Group,,11 - 50,3.5977050000000004,1,3.5977050000000004,venture_unknown,Late Stage Venture,,,crunchbase,Eindhoven,Netherlands,WEM,,,,,Noord-Brabant,98b06d2ba0ca5f8cf7f31e22b7633739,,lifesense-group
7829,Foxstone,,11 - 50,0.0,1,0.0,venture_a,Early Stage Venture,,2375079.0,crunchbase,Geneva,Switzerland,GSA,,,,,Geneve,7c3c9a88e42ca5d96a8d9db60b281d88,1205,foxstone
7830,AttackIQ,,11 - 50,31.9,5,67.6,venture_b,Early Stage Venture,4.0,992274.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),Khosla Ventures;Salesforce Ventures;Telstra Ventures;Index Ventures,,California,44c540c9cb986973ca19b073e2e2e55c,92121,attackiq
7831,viihealth,,11 - 50,1.08248,4,1.08248,venture_unknown,Late Stage Venture,,26518244.0,crunchbase,Bethlehem,United States,US-Central,,Greater Philadelphia,,,Pennsylvania,9c2e1581b6ccf058c7f592c5f5dba5ae,18015,viihealth
7832,Global Savings Group,,251 - 500,54.26305,6,13.0,venture_unknown,Late Stage Venture,4.0,4200219.0,crunchbase,Munich,Germany,GSA,['CupoNation Group'],,Rocket Internet;DTCP;HV Holtzbrinck Ventures;RTP Global,,Bayern,4a00d61b132eec9c456c54946cf73776,81373,global-savings-group
7833,PrimaryBid,,1 - 10,11.962692,3,8.6,venture_unknown,Late Stage Venture,3.0,10024079.0,crunchbase,London,United Kingdom,UK&I,,,Pentech Ventures;Hambro Perks Ltd.;Outward VC,,England,b6a20a82830090c7770349560dc004fa,W1S 4BS,primarybid
7834,Beta Bionics,,11 - 50,126.555258,4,63.0,venture_b,Early Stage Venture,4.0,3384082.0,crunchbase,Boston,United States,,,,Zealand Pharma;Eventide Asset Management;RTW Investments LLC;Dexcom,,Massachusetts,12600f3702c83c06f36ae28a5fe9b34d,,beta-bionics
7835,Wrebit,,1 - 10,1.360954,2,1.125954,venture_unknown,Late Stage Venture,3.0,3444417.0,crunchbase,Ulricehamn,Sweden,Nordics,,,Almi Invest;Aggregate Media;Stahl Invest,,Vastra Gotaland,08046a5950e771b6188a27ebaa809065,523 23,wrebit
7836,Billhop,,1 - 10,1.823923,2,1.823923,venture_unknown,Late Stage Venture,4.0,691788.0,crunchbase,Stockholm,Sweden,Nordics,,,Ambidextrous Investment;Almi Invest,"Hyland, Per Otto;Strömberg, Lars",Stockholms Lan,964c8dfbd8610258477928b39ec469c9,11456,billhop
7837,Housers,,51 - 100,4.538819,6,2.387025,venture_unknown,Late Stage Venture,1.0,15299045.0,crunchbase,Madrid,Spain,Mediterranean,,,Civeta Investment,,Madrid,bd4c4326ef34d5d9b6890c0b0a6ba03c,28010,housers
7838,Jeff,,501 - 1000,11.926712,3,9.2,venture_a,Early Stage Venture,4.0,250835.0,crunchbase,Valencia,Spain,Mediterranean,['Mr Jeff app'],,AddVenture;All Iron Ventures,"Gómez-Trenor, Alvaro;Rubio, Javier",Comunidad Valenciana,f290c3d26899251fc720c4f765f1be38,46003,mr-jeff
7839,Anuvia Plant Nutrients,,11 - 50,23.0,1,23.0,venture_unknown,Late Stage Venture,6.0,2265293.0,crunchbase,Zellwood,United States,US-Central,,Florida,Pontifax AgTech;Evans Properties;TPG Alternative & Renewable Technologies;Florida Opportunity Fund;Osceola Capital Management;AIS-JV,,Florida,aa1a458069c0f8f5e3684139d6728d67,32798,anuvia-plant-nutrients
7840,ShipMonk,,251 - 500,10.0,1,10.0,venture_a,Early Stage Venture,3.0,292388.0,crunchbase,Deerfield Beach,United States,US-Central,['BedaBox'],Florida,SJF Ventures;Grotech Ventures;Supply Chain Ventures,,Florida,adf5949f027c2b9270d771c2368cb206,33441,shipmonk
7841,RentMoji™,,1 - 10,3.0,1,3.0,venture_unknown,Late Stage Venture,,23263122.0,crunchbase,Naples,United States,US-Central,,Florida,,,Florida,cbef20034129f7da279a24d174eacc71,34103,rentmoji
7842,Felix,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,,,crunchbase,Levallois-perret,France,WEM,"['Felix', 'Citybird']",,,,Ile-de-France,c59b76aaca099d17025694766d94677a,92100 ,citybird-hicab
7843,ShopX,,101 - 250,55.0,3,15.0,venture_unknown,Late Stage Venture,1.0,979033.0,crunchbase,Bengaluru,India,India,,,Fung Strategic Holdings,,Karnataka,ca66fbf211a1b2d8a1fb193d1e4f86b6,560102,10i-commerce-services-pvt-ltd
7844,Streann Media,,11 - 50,1.54,2,1.54,venture_b,Early Stage Venture,4.0,833520.0,crunchbase,Miami,United States,US-Central,,Florida,DeepWork Capital;New World Angels;Tamiami Angel Funds;Naples Technology Ventures,,Florida,fd1de9e5fb3fddfd22f6a6802dcfc0da,33137,streann-media
7845,Baca,,11 - 50,20.0,1,20.0,venture_b,Early Stage Venture,3.0,504614.0,crunchbase,Jakarta,Indonesia,Asean,,,Crystal Stream Capital;Bertelsmann Asia Investments,"Zhuang, Chenchao",Jakarta Raya,92982356680ee5aa6aea16af30e309d5,,baca
7846,Gearbox Express,,11 - 50,2.465,3,0.45,venture_unknown,Late Stage Venture,,,crunchbase,Mukwonago,United States,,,,,,Wisconsin,d4ed79c1d290badf8165832a8eed0d41,WI 53149,gearbox-express
7847,Qupital,,101 - 250,19.97,5,15.0,venture_a,Early Stage Venture,3.0,4206755.0,crunchbase,Kowloon City,Hong Kong,Greater China,"['橋彼道', 'Qiaobidao', '橋彼道有限公司']",,MindWorks Capital;Alibaba Entrepreneurs Fund;CreditEase Fintech Investment Fund,,Kowloon,3c34c7ce5a9dc4634416c7ed3da7b5ae,,qupital
7848,Platelet BioGenesis,,1 - 10,42.933794,7,26.0,venture_a,Early Stage Venture,3.0,3626292.0,crunchbase,Chestnut Hill,United States,US-East,,New England,Qiming Venture Partners;Ziff Capital Partners;Nest.Bio Ventures,,Massachusetts,f43317aab5aa036d6364dd9c11c2004e,02467,platelet-biogenesis
7849,DynamicAction,,51 - 100,19.15368,3,15.0,venture_b,Early Stage Venture,2.0,2909675.0,crunchbase,Redwood City,United States,US-West,,Northern California,Accenture;West Coast Capital,,California,ff79d28e22b88a34fe37685084b24223,94063,dynamicaction
7850,HiJiffy,,1 - 10,0.349597,2,0.349597,venture_unknown,Late Stage Venture,1.0,3896532.0,crunchbase,Lisbon,Portugal,Mediterranean,,,MOBILE WORLD CAPITAL,,Lisboa,72fc785f82bb1e0e2e40f713459da1c0,,hijiffy
7851,Morty,,1 - 10,11.5,3,8.5,venture_a,Early Stage Venture,3.0,24384429.0,crunchbase,New York,United States,US-East,,New York,Lerer Hippeau;Prudence Holdings;Thrive Capital,,New York,3b566be20982b9ac0c8311027c49f8fe,10010,morty
7852,Koofy Development Limited,,11 - 50,13.5,3,12.0,venture_a,Early Stage Venture,,32117813.0,crunchbase,Sha Tin,Hong Kong,Greater China,"['Koofy', 'Surfwheel', 'PEV', 'Single wheel skateboard', 'Single wheel', 'Surfwheel Zero', 'Electric Skateboard', 'Self-balanced electric skateboard', 'Sense and motion', 'WSN', 'Wireless sensor network']",,,,New Territories,fd79109f33680033fdda0b537b967ecc,,koofy-development-limited
7853,Liv Up,,251 - 500,24.7,3,22.0,venture_unknown,Late Stage Venture,6.0,197525.0,crunchbase,São Paulo,Brazil,Latam South,,,Kaszek Ventures;Spectra Investments;ThornTree Capital Partners;Endeavor Catalyst,"Sigrist, Patrick;Bonifacio, Guilherme",Sao Paulo,05c0a49cfa2d8b25d02472e92cebaa16,,liv-up
7854,AX Trading Network,,11 - 50,20.0,1,20.0,venture_a,Early Stage Venture,,22757722.0,crunchbase,New York,United States,US-East,,New York,,,New York,087f52fb3bb21eadfa9e8426be885452,10017,ax-trading-network
7855,Flowcast,,11 - 50,8.15,4,5.0,venture_a,Early Stage Venture,4.0,3796854.0,crunchbase,San Francisco,United States,US-West,,Northern California,Alpana Ventures;ING Ventures;BitRock Capital;Katalyst.Ventures,,California,3f6adea037068793153bb183b5821665,94105,flowcast
7856,Swimlane,,11 - 50,27.0,4,23.0,venture_b,Early Stage Venture,1.0,1476368.0,crunchbase,Louisville,United States,US-West,,Mountain Desert,Energy Impact Partners,,Colorado,3367e9213e3a17371fc08ed17611275d,80027,swimlane
7857,Carbon Health,,51 - 100,36.5,5,30.0,venture_b,Early Stage Venture,9.0,404208.0,crunchbase,San Francisco,United States,US-West,,Northern California,Javelin Venture Partners;Bullpen Capital;Data Collective DCVC;Flatiron Health;Brookfield Asset Management;Builders VC;Two Sigma Ventures;500 Startups,"Garipalli, Vivek",California,c0cd6d82a7c44a646a9005150d5cd25f,94111,carbon-health
7858,Freyr Energy,,11 - 50,2.245,2,1.5,venture_a,Early Stage Venture,2.0,1536771.0,crunchbase,Hyderabad,India,India,,,Impact Partners;C4D Partners,,Andhra Pradesh,17571cea43c2da59a0d1e5a629ff5a5d,500081,freyr-energy
7859,GuestReady,,11 - 50,9.75,3,6.0,venture_a,Early Stage Venture,5.0,406445.0,crunchbase,Trogen,Switzerland,GSA,,,The Aria Group;808 Ventures;VentureSouq;Impulse VC;Boost Heroes,,Ausser-Rhoden,aea635760ebe0b8e768671cdce2ceb2c,9043,guestready
7860,Andretti Indoor Karting & Games,,51 - 100,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,377717.0,crunchbase,Roswell,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",Penta Mezzanine Fund,,Georgia,d7fb5da6f2807a018ecced80cc8ab7ef,30076,andretti-indoor-karting-games
7861,wooptix,,11 - 50,3.325021,1,3.325021,venture_a,Early Stage Venture,3.0,17711421.0,crunchbase,Madrid,Spain,Mediterranean,,,Intel Capital;Caixa Capital Risc;Bullnet Capital,,Madrid,89e69e0b2b2c1e56374bf81db60ee271,28005,wooptix
7862,XRI Blue,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Midland,United States,,,,Morgan Stanley Energy Partners,,Texas,576b62c99ca6e5d5c8867dad846689cf,,xri-blue
7863,Pontifax AgTech,,1 - 10,10.0,1,10.0,venture_a,Early Stage Venture,,19797752.0,crunchbase,Santa Monica,United States,US-West,,Greater Los Angeles,,,California,3d650601f52fe502b64c96d161ef8b7b,90404,pontifaxagtech
